pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
150,v,7,1,29,1,,,,,70.7918622000143,,70.72417279996444,70.7918622000143,71.73841600003652,71.73841600003652,71.73841600003652,71.73841600003652,71.80484779994003,72.73812799993902,72.73812799993902,72.88893539994024,v,1,0.1421639999607578,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
50,c,7,2,30,2,,,,,72.90442869998515,,72.89021290000528,72.90442869998515,73.90450900001451,73.90450900001451,73.90450900001451,73.90450900001451,73.90450900001451,74.90437330002896,74.90437330002896,75.25504540000111,c,1,0.3389212000183761,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
-150,z,7,3,31,3,,,,,75.27068369998597,,75.25633849995211,75.27068369998597,76.27051990001928,76.27051990001928,76.27051990001928,76.27051990001928,76.27051990001928,77.27017359994352,77.27017359994352,77.35454169998411,z,1,0.0812166000250727,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
-50,x,8,0,32,0,,,,,77.37034569995012,,77.35577839997131,77.37034569995012,78.3698185000103,78.3698185000103,78.3698185000103,78.3698185000103,78.3698185000103,79.36935829999857,79.36935829999857,79.68683679995593,x,1,0.30794690002221614,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
150,v,8,1,33,1,,,,,79.70261359994765,,79.68792449997272,79.70261359994765,80.7023117999779,80.7023117999779,80.7023117999779,80.7023117999779,80.7023117999779,81.70260259998031,81.70260259998031,82.03688130003866,v,1,0.3306546000530943,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
50,c,8,2,34,2,,,,,82.05226519994903,,82.03862090001348,82.05226519994903,83.05215080000926,83.05215080000926,83.05215080000926,83.05215080000926,83.05215080000926,84.05179789999966,84.05179789999966,84.35264529997949,c,1,0.2863599000265822,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
-150,z,8,3,35,3,,,,,84.36829809995834,,84.35405309998896,84.36829809995834,85.36883589997888,85.36883589997888,85.36883589997888,85.36883589997888,85.36883589997888,86.3677888000384,86.3677888000384,87.38561110000592,z,1,1.0021905000321567,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
-50,x,9,0,36,0,,,,,87.40094359999057,,87.38692319998518,87.40094359999057,88.40047510003205,88.40047510003205,88.40047510003205,88.40047510003205,88.40047510003205,89.4002834999701,89.4002834999701,89.73603309993632,x,1,0.32419029995799065,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
150,v,9,1,37,1,,,,,89.75036309997085,,89.7390022999607,89.75036309997085,90.75012580002658,90.75012580002658,90.75012580002658,90.75012580002658,90.75012580002658,91.74965699994937,91.74965699994937,91.98441000003368,v,1,0.23091459996066988,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
50,c,9,2,38,2,,,,,91.99975449999329,,91.98654319997877,91.99975449999329,92.9993880999973,92.9993880999973,92.9993880999973,92.9993880999973,92.9993880999973,93.99919430003501,93.99919430003501,94.73326579993591,c,1,0.722413600073196,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
-150,z,9,3,39,3,,,,,94.74880539998412,,94.73449229996186,94.74880539998412,95.74865690001752,95.74865690001752,95.74865690001752,95.74865690001752,95.74865690001752,96.74824590003118,96.74824590003118,97.03241290000733,z,1,0.2710285000503063,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
-50,x,10,0,40,0,,,,,97.04806880000979,,97.03362500004005,97.04806880000979,98.04795349994674,98.04795349994674,98.04795349994674,98.04795349994674,98.04795349994674,99.04755349992774,99.04755349992774,99.41577850002795,x,1,0.36151399998925626,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
150,v,10,1,41,1,,,,,99.43088789994363,,99.41748499998357,99.43088789994363,100.43060299998615,100.43060299998615,100.43060299998615,100.43060299998615,100.43060299998615,101.43037019995973,101.43037019995973,101.76449079997838,v,1,0.32274460000917315,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
50,c,10,2,42,2,,,,,101.780387399951,,101.76562289998401,101.780387399951,102.77999239997007,102.77999239997007,102.77999239997007,102.77999239997007,102.77999239997007,103.77982659998816,103.77982659998816,104.63144339993596,c,1,0.8353503999533132,None,JC,001,2023-10-15_14h53.28.531,tutorial4,2023.2.2,59.82775590252981,2023-10-15 14h53.41.261315 +0530,
